Unnamed: 0,Date,State/UT,Commodity,Price,Temperature,Humidity,Precipitation,Wind Speed
9522,28/06/2024,Jammu and Kashmir,Milk @,48.8,,,,
9523,28/06/2024,Jharkhand,Milk @,59.18,,,,
9524,28/06/2024,Karnataka,Milk @,51.33,,,,
9525,28/06/2024,Kerala,Milk @,53.58,,,,
9526,28/06/2024,Madhya Pradesh,Milk @,57.57,,,,
9527,28/06/2024,Maharashtra,Milk @,59.95,,,,
9528,28/06/2024,Meghalaya,Milk @,73.6,,,,
9529,28/06/2024,Mizoram,Milk @,78.8,,,,
9530,28/06/2024,Nagaland,Milk @,73.29,,,,
9531,28/06/2024,Odisha,Milk @,52.78,,,,
9532,28/06/2024,Puducherry,Milk @,48.0,,,,
9533,28/06/2024,Punjab,Milk @,61.21,,,,
9534,28/06/2024,Rajasthan,Milk @,52.0,,,,
9535,28/06/2024,Sikkim,Milk @,63.4,,,,
9536,28/06/2024,Tamil Nadu,Milk @,48.07,,,,
9537,28/06/2024,Telangana,Milk @,64.44,,,,
9538,28/06/2024,Tripura,Milk @,71.25,,,,
9539,28/06/2024,Uttar Pradesh,Milk @,63.07,,,,
9540,28/06/2024,Uttarakhand,Milk @,60.75,,,,
9541,28/06/2024,West Bengal,Milk @,54.77,,,,
9542,29/06/2024,Andaman and Nicobar,Milk @,73.33,,,,
9543,29/06/2024,Andhra Pradesh,Milk @,60.4,,,,
9544,29/06/2024,Arunachal pradesh,Milk @,77.0,,,,
9545,29/06/2024,Assam,Milk @,72.62,,,,
9546,29/06/2024,Bihar,Milk @,56.32,,,,
9547,29/06/2024,Chhattisgarh,Milk @,64.25,,,,
9548,29/06/2024,Delhi,Milk @,56.0,,,,
9549,29/06/2024,DNH and DD,Milk @,65.0,,,,
9550,29/06/2024,Gujarat,Milk @,61.63,,,,
9551,29/06/2024,Haryana,Milk @,60.67,,,,
9552,29/06/2024,Himachal Pradesh,Milk @,52.17,,,,
9553,29/06/2024,Jammu and Kashmir,Milk @,49.75,,,,
9554,29/06/2024,Jharkhand,Milk @,59.0,,,,
9555,29/06/2024,Karnataka,Milk @,51.65,,,,
9556,29/06/2024,Kerala,Milk @,53.77,,,,
9557,29/06/2024,Madhya Pradesh,Milk @,57.64,,,,
9558,29/06/2024,Maharashtra,Milk @,60.0,,,,
9559,29/06/2024,Meghalaya,Milk @,74.0,,,,
9560,29/06/2024,Mizoram,Milk @,77.5,,,,
9561,29/06/2024,Nagaland,Milk @,72.77,,,,
9562,29/06/2024,Odisha,Milk @,52.91,,,,
9563,29/06/2024,Puducherry,Milk @,48.0,,,,
9564,29/06/2024,Punjab,Milk @,61.0,,,,
9565,29/06/2024,Rajasthan,Milk @,52.14,,,,
9566,29/06/2024,Sikkim,Milk @,63.0,,,,
9567,29/06/2024,Tamil Nadu,Milk @,47.88,,,,
9568,29/06/2024,Telangana,Milk @,64.5,,,,
9569,29/06/2024,Tripura,Milk @,71.25,,,,
9570,29/06/2024,Uttar Pradesh,Milk @,63.17,,,,
9571,29/06/2024,Uttarakhand,Milk @,61.25,,,,
9572,29/06/2024,West Bengal,Milk @,54.33,,,,
9573,30/06/2024,Andhra Pradesh,Milk @,62.33,,,,
9574,30/06/2024,Arunachal pradesh,Milk @,77.0,,,,
9575,30/06/2024,Assam,Milk @,72.5,,,,
9576,30/06/2024,Bihar,Milk @,56.88,,,,
9577,30/06/2024,Chandigarh,Milk @,62.0,,,,
9578,30/06/2024,Chhattisgarh,Milk @,61.67,,,,
9579,30/06/2024,Delhi,Milk @,56.0,,,,
9580,30/06/2024,DNH and DD,Milk @,65.0,,,,
9581,30/06/2024,Gujarat,Milk @,62.5,,,,
9582,30/06/2024,Haryana,Milk @,60.67,,,,
9583,30/06/2024,Himachal Pradesh,Milk @,52.17,,,,
9584,30/06/2024,Jammu and Kashmir,Milk @,45.0,,,,
9585,30/06/2024,Jharkhand,Milk @,59.33,,,,
9586,30/06/2024,Karnataka,Milk @,50.8,,,,
9587,30/06/2024,Madhya Pradesh,Milk @,57.6,,,,
9588,30/06/2024,Maharashtra,Milk @,60.0,,,,
9589,30/06/2024,Meghalaya,Milk @,74.0,,,,
9590,30/06/2024,Mizoram,Milk @,77.5,,,,
9591,30/06/2024,Odisha,Milk @,52.6,,,,
9592,30/06/2024,Puducherry,Milk @,48.0,,,,
9593,30/06/2024,Punjab,Milk @,61.64,,,,
9594,30/06/2024,Rajasthan,Milk @,55.29,,,,
9595,30/06/2024,Sikkim,Milk @,62.5,,,,
9596,30/06/2024,Tamil Nadu,Milk @,46.95,,,,
9597,30/06/2024,Telangana,Milk @,60.0,,,,
9598,30/06/2024,Uttar Pradesh,Milk @,62.7,,,,
9599,30/06/2024,West Bengal,Milk @,54.82,,,,
9600,01/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9601,01/06/2024,Andhra Pradesh,Groundnut Oil (Packed),165.8,,,,
9602,01/06/2024,Arunachal pradesh,Groundnut Oil (Packed),167.0,,,,
9603,01/06/2024,Assam,Groundnut Oil (Packed),211.17,,,,
9604,01/06/2024,Bihar,Groundnut Oil (Packed),166.0,,,,
9605,01/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9606,01/06/2024,Chhattisgarh,Groundnut Oil (Packed),191.75,,,,
9607,01/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9608,01/06/2024,DNH and DD,Groundnut Oil (Packed),194.0,,,,
9609,01/06/2024,Gujarat,Groundnut Oil (Packed),182.71,,,,
9610,01/06/2024,Haryana,Groundnut Oil (Packed),186.0,,,,
9611,01/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9612,01/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9613,01/06/2024,Jharkhand,Groundnut Oil (Packed),175.5,,,,
9614,01/06/2024,Karnataka,Groundnut Oil (Packed),179.2,,,,
9615,01/06/2024,Kerala,Groundnut Oil (Packed),223.6,,,,
9616,01/06/2024,Madhya Pradesh,Groundnut Oil (Packed),190.39,,,,
9617,01/06/2024,Maharashtra,Groundnut Oil (Packed),182.11,,,,
9618,01/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9619,01/06/2024,Mizoram,Groundnut Oil (Packed),,,,,
9620,01/06/2024,Nagaland,Groundnut Oil (Packed),200.0,,,,
9621,01/06/2024,Odisha,Groundnut Oil (Packed),161.6,,,,
9622,01/06/2024,Punjab,Groundnut Oil (Packed),210.43,,,,
9623,01/06/2024,Rajasthan,Groundnut Oil (Packed),172.71,,,,
9624,01/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9625,01/06/2024,Tamil Nadu,Groundnut Oil (Packed),204.38,,,,
9626,01/06/2024,Telangana,Groundnut Oil (Packed),162.4,,,,
9627,01/06/2024,Tripura,Groundnut Oil (Packed),,,,,
9628,01/06/2024,Uttar Pradesh,Groundnut Oil (Packed),188.07,,,,
9629,01/06/2024,Uttarakhand,Groundnut Oil (Packed),147.5,,,,
9630,01/06/2024,West Bengal,Groundnut Oil (Packed),200.9,,,,
9631,02/06/2024,Andhra Pradesh,Groundnut Oil (Packed),164.0,,,,
9632,02/06/2024,Arunachal pradesh,Groundnut Oil (Packed),167.0,,,,
9633,02/06/2024,Assam,Groundnut Oil (Packed),233.0,,,,
9634,02/06/2024,Bihar,Groundnut Oil (Packed),161.86,,,,
9635,02/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9636,02/06/2024,Chhattisgarh,Groundnut Oil (Packed),192.6,,,,
9637,02/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9638,02/06/2024,DNH and DD,Groundnut Oil (Packed),194.0,,,,
9639,02/06/2024,Gujarat,Groundnut Oil (Packed),186.33,,,,
9640,02/06/2024,Haryana,Groundnut Oil (Packed),187.5,,,,
9641,02/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9642,02/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9643,02/06/2024,Jharkhand,Groundnut Oil (Packed),192.57,,,,
9644,02/06/2024,Karnataka,Groundnut Oil (Packed),182.4,,,,
9645,02/06/2024,Madhya Pradesh,Groundnut Oil (Packed),190.15,,,,
9646,02/06/2024,Maharashtra,Groundnut Oil (Packed),182.11,,,,
9647,02/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9648,02/06/2024,Mizoram,Groundnut Oil (Packed),,,,,
9649,02/06/2024,Odisha,Groundnut Oil (Packed),165.0,,,,
9650,02/06/2024,Punjab,Groundnut Oil (Packed),198.55,,,,
9651,02/06/2024,Rajasthan,Groundnut Oil (Packed),163.0,,,,
9652,02/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9653,02/06/2024,Tamil Nadu,Groundnut Oil (Packed),201.32,,,,
9654,02/06/2024,Telangana,Groundnut Oil (Packed),158.33,,,,
9655,02/06/2024,Uttar Pradesh,Groundnut Oil (Packed),189.33,,,,
9656,02/06/2024,Uttarakhand,Groundnut Oil (Packed),150.0,,,,
9657,02/06/2024,West Bengal,Groundnut Oil (Packed),197.57,,,,
9658,03/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9659,03/06/2024,Andhra Pradesh,Groundnut Oil (Packed),165.8,,,,
9660,03/06/2024,Arunachal pradesh,Groundnut Oil (Packed),143.5,,,,
9661,03/06/2024,Assam,Groundnut Oil (Packed),208.14,,,,
9662,03/06/2024,Bihar,Groundnut Oil (Packed),175.07,,,,
9663,03/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9664,03/06/2024,Chhattisgarh,Groundnut Oil (Packed),201.14,,,,
9665,03/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9666,03/06/2024,DNH and DD,Groundnut Oil (Packed),194.0,,,,
9667,03/06/2024,Goa,Groundnut Oil (Packed),223.0,,,,
9668,03/06/2024,Gujarat,Groundnut Oil (Packed),179.29,,,,
9669,03/06/2024,Haryana,Groundnut Oil (Packed),177.25,,,,
9670,03/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9671,03/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9672,03/06/2024,Jharkhand,Groundnut Oil (Packed),178.92,,,,
9673,03/06/2024,Karnataka,Groundnut Oil (Packed),180.0,,,,
9674,03/06/2024,Kerala,Groundnut Oil (Packed),224.0,,,,
9675,03/06/2024,Madhya Pradesh,Groundnut Oil (Packed),189.29,,,,
9676,03/06/2024,Maharashtra,Groundnut Oil (Packed),182.05,,,,
9677,03/06/2024,Manipur,Groundnut Oil (Packed),100.0,,,,
9678,03/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9679,03/06/2024,Mizoram,Groundnut Oil (Packed),150.0,,,,
9680,03/06/2024,Nagaland,Groundnut Oil (Packed),200.0,,,,
9681,03/06/2024,Odisha,Groundnut Oil (Packed),161.6,,,,
9682,03/06/2024,Punjab,Groundnut Oil (Packed),201.08,,,,
9683,03/06/2024,Rajasthan,Groundnut Oil (Packed),183.5,,,,
9684,03/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9685,03/06/2024,Tamil Nadu,Groundnut Oil (Packed),202.47,,,,
9686,03/06/2024,Telangana,Groundnut Oil (Packed),162.4,,,,
9687,03/06/2024,Tripura,Groundnut Oil (Packed),,,,,
9688,03/06/2024,Uttar Pradesh,Groundnut Oil (Packed),188.59,,,,
9689,03/06/2024,Uttarakhand,Groundnut Oil (Packed),154.75,,,,
9690,03/06/2024,West Bengal,Groundnut Oil (Packed),200.9,,,,
9691,04/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9692,04/06/2024,Andhra Pradesh,Groundnut Oil (Packed),166.0,,,,
9693,04/06/2024,Arunachal pradesh,Groundnut Oil (Packed),143.5,,,,
9694,04/06/2024,Assam,Groundnut Oil (Packed),220.0,,,,
9695,04/06/2024,Bihar,Groundnut Oil (Packed),170.8,,,,
9696,04/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9697,04/06/2024,Chhattisgarh,Groundnut Oil (Packed),190.25,,,,
9698,04/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9699,04/06/2024,DNH and DD,Groundnut Oil (Packed),192.33,,,,
9700,04/06/2024,Goa,Groundnut Oil (Packed),223.0,,,,
9701,04/06/2024,Gujarat,Groundnut Oil (Packed),179.17,,,,
9702,04/06/2024,Haryana,Groundnut Oil (Packed),177.25,,,,
9703,04/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9704,04/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9705,04/06/2024,Jharkhand,Groundnut Oil (Packed),168.64,,,,
9706,04/06/2024,Karnataka,Groundnut Oil (Packed),181.37,,,,
9707,04/06/2024,Kerala,Groundnut Oil (Packed),225.86,,,,
9708,04/06/2024,Madhya Pradesh,Groundnut Oil (Packed),190.88,,,,
9709,04/06/2024,Maharashtra,Groundnut Oil (Packed),182.11,,,,
9710,04/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9711,04/06/2024,Mizoram,Groundnut Oil (Packed),159.5,,,,
9712,04/06/2024,Nagaland,Groundnut Oil (Packed),200.0,,,,
9713,04/06/2024,Odisha,Groundnut Oil (Packed),172.5,,,,
9714,04/06/2024,Punjab,Groundnut Oil (Packed),199.25,,,,
9715,04/06/2024,Rajasthan,Groundnut Oil (Packed),186.26,,,,
9716,04/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9717,04/06/2024,Tamil Nadu,Groundnut Oil (Packed),204.07,,,,
9718,04/06/2024,Telangana,Groundnut Oil (Packed),162.14,,,,
9719,04/06/2024,Tripura,Groundnut Oil (Packed),,,,,
9720,04/06/2024,Uttar Pradesh,Groundnut Oil (Packed),188.28,,,,
9721,04/06/2024,Uttarakhand,Groundnut Oil (Packed),154.25,,,,
9722,04/06/2024,West Bengal,Groundnut Oil (Packed),200.8,,,,
9723,05/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9724,05/06/2024,Andhra Pradesh,Groundnut Oil (Packed),165.8,,,,
9725,05/06/2024,Arunachal pradesh,Groundnut Oil (Packed),143.5,,,,
9726,05/06/2024,Assam,Groundnut Oil (Packed),211.17,,,,
9727,05/06/2024,Bihar,Groundnut Oil (Packed),186.71,,,,
9728,05/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9729,05/06/2024,Chhattisgarh,Groundnut Oil (Packed),201.0,,,,
9730,05/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9731,05/06/2024,DNH and DD,Groundnut Oil (Packed),192.0,,,,
9732,05/06/2024,Goa,Groundnut Oil (Packed),220.5,,,,
9733,05/06/2024,Gujarat,Groundnut Oil (Packed),178.14,,,,
9734,05/06/2024,Haryana,Groundnut Oil (Packed),177.75,,,,
9735,05/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9736,05/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9737,05/06/2024,Jharkhand,Groundnut Oil (Packed),175.5,,,,
9738,05/06/2024,Karnataka,Groundnut Oil (Packed),180.47,,,,
9739,05/06/2024,Kerala,Groundnut Oil (Packed),225.5,,,,
9740,05/06/2024,Madhya Pradesh,Groundnut Oil (Packed),189.21,,,,
9741,05/06/2024,Maharashtra,Groundnut Oil (Packed),182.16,,,,
9742,05/06/2024,Manipur,Groundnut Oil (Packed),100.0,,,,
9743,05/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9744,05/06/2024,Mizoram,Groundnut Oil (Packed),159.5,,,,
9745,05/06/2024,Nagaland,Groundnut Oil (Packed),200.0,,,,
9746,05/06/2024,Odisha,Groundnut Oil (Packed),161.6,,,,
9747,05/06/2024,Puducherry,Groundnut Oil (Packed),193.0,,,,
9748,05/06/2024,Punjab,Groundnut Oil (Packed),200.75,,,,
9749,05/06/2024,Rajasthan,Groundnut Oil (Packed),183.12,,,,
9750,05/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9751,05/06/2024,Tamil Nadu,Groundnut Oil (Packed),203.24,,,,
9752,05/06/2024,Telangana,Groundnut Oil (Packed),162.4,,,,
9753,05/06/2024,Tripura,Groundnut Oil (Packed),,,,,
9754,05/06/2024,Uttar Pradesh,Groundnut Oil (Packed),188.86,,,,
9755,05/06/2024,Uttarakhand,Groundnut Oil (Packed),154.5,,,,
9756,05/06/2024,West Bengal,Groundnut Oil (Packed),200.9,,,,
9757,06/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9758,06/06/2024,Andhra Pradesh,Groundnut Oil (Packed),164.75,,,,
9759,06/06/2024,Arunachal pradesh,Groundnut Oil (Packed),143.5,,,,
9760,06/06/2024,Assam,Groundnut Oil (Packed),208.14,,,,
9761,06/06/2024,Bihar,Groundnut Oil (Packed),180.64,,,,
9762,06/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9763,06/06/2024,Chhattisgarh,Groundnut Oil (Packed),201.0,,,,
9764,06/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9765,06/06/2024,DNH and DD,Groundnut Oil (Packed),192.0,,,,
9766,06/06/2024,Goa,Groundnut Oil (Packed),220.5,,,,
9767,06/06/2024,Gujarat,Groundnut Oil (Packed),178.14,,,,
9768,06/06/2024,Haryana,Groundnut Oil (Packed),187.5,,,,
9769,06/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9770,06/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9771,06/06/2024,Jharkhand,Groundnut Oil (Packed),178.92,,,,
9772,06/06/2024,Karnataka,Groundnut Oil (Packed),179.06,,,,
9773,06/06/2024,Kerala,Groundnut Oil (Packed),223.29,,,,
9774,06/06/2024,Madhya Pradesh,Groundnut Oil (Packed),189.23,,,,
9775,06/06/2024,Maharashtra,Groundnut Oil (Packed),182.16,,,,
9776,06/06/2024,Manipur,Groundnut Oil (Packed),,,,,
9777,06/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9778,06/06/2024,Mizoram,Groundnut Oil (Packed),159.5,,,,
9779,06/06/2024,Nagaland,Groundnut Oil (Packed),200.0,,,,
9780,06/06/2024,Odisha,Groundnut Oil (Packed),162.5,,,,
9781,06/06/2024,Puducherry,Groundnut Oil (Packed),193.0,,,,
9782,06/06/2024,Punjab,Groundnut Oil (Packed),200.08,,,,
9783,06/06/2024,Rajasthan,Groundnut Oil (Packed),185.29,,,,
9784,06/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9785,06/06/2024,Tamil Nadu,Groundnut Oil (Packed),204.03,,,,
9786,06/06/2024,Telangana,Groundnut Oil (Packed),162.4,,,,
9787,06/06/2024,Tripura,Groundnut Oil (Packed),,,,,
9788,06/06/2024,Uttar Pradesh,Groundnut Oil (Packed),188.92,,,,
9789,06/06/2024,Uttarakhand,Groundnut Oil (Packed),154.5,,,,
9790,06/06/2024,West Bengal,Groundnut Oil (Packed),200.9,,,,
9791,07/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9792,07/06/2024,Andhra Pradesh,Groundnut Oil (Packed),165.8,,,,
9793,07/06/2024,Arunachal pradesh,Groundnut Oil (Packed),143.5,,,,
9794,07/06/2024,Assam,Groundnut Oil (Packed),212.8,,,,
9795,07/06/2024,Bihar,Groundnut Oil (Packed),175.85,,,,
9796,07/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9797,07/06/2024,Chhattisgarh,Groundnut Oil (Packed),189.8,,,,
9798,07/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9799,07/06/2024,DNH and DD,Groundnut Oil (Packed),192.0,,,,
9800,07/06/2024,Goa,Groundnut Oil (Packed),220.5,,,,
9801,07/06/2024,Gujarat,Groundnut Oil (Packed),177.0,,,,
9802,07/06/2024,Haryana,Groundnut Oil (Packed),178.25,,,,
9803,07/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9804,07/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9805,07/06/2024,Jharkhand,Groundnut Oil (Packed),175.5,,,,
9806,07/06/2024,Karnataka,Groundnut Oil (Packed),178.9,,,,
9807,07/06/2024,Kerala,Groundnut Oil (Packed),220.33,,,,
9808,07/06/2024,Madhya Pradesh,Groundnut Oil (Packed),190.53,,,,
9809,07/06/2024,Maharashtra,Groundnut Oil (Packed),182.16,,,,
9810,07/06/2024,Manipur,Groundnut Oil (Packed),,,,,
9811,07/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9812,07/06/2024,Mizoram,Groundnut Oil (Packed),159.5,,,,
9813,07/06/2024,Nagaland,Groundnut Oil (Packed),200.0,,,,
9814,07/06/2024,Odisha,Groundnut Oil (Packed),164.67,,,,
9815,07/06/2024,Puducherry,Groundnut Oil (Packed),193.0,,,,
9816,07/06/2024,Punjab,Groundnut Oil (Packed),199.92,,,,
9817,07/06/2024,Rajasthan,Groundnut Oil (Packed),179.0,,,,
9818,07/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9819,07/06/2024,Tamil Nadu,Groundnut Oil (Packed),204.15,,,,
9820,07/06/2024,Telangana,Groundnut Oil (Packed),163.4,,,,
9821,07/06/2024,Tripura,Groundnut Oil (Packed),,,,,
9822,07/06/2024,Uttar Pradesh,Groundnut Oil (Packed),189.07,,,,
9823,07/06/2024,Uttarakhand,Groundnut Oil (Packed),155.67,,,,
9824,07/06/2024,West Bengal,Groundnut Oil (Packed),200.9,,,,
9825,08/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9826,08/06/2024,Andhra Pradesh,Groundnut Oil (Packed),164.75,,,,
9827,08/06/2024,Arunachal pradesh,Groundnut Oil (Packed),143.5,,,,
9828,08/06/2024,Assam,Groundnut Oil (Packed),212.8,,,,
9829,08/06/2024,Bihar,Groundnut Oil (Packed),177.71,,,,
9830,08/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9831,08/06/2024,Chhattisgarh,Groundnut Oil (Packed),188.25,,,,
9832,08/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9833,08/06/2024,DNH and DD,Groundnut Oil (Packed),192.0,,,,
9834,08/06/2024,Gujarat,Groundnut Oil (Packed),178.67,,,,
9835,08/06/2024,Haryana,Groundnut Oil (Packed),186.67,,,,
9836,08/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9837,08/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9838,08/06/2024,Jharkhand,Groundnut Oil (Packed),175.5,,,,
9839,08/06/2024,Karnataka,Groundnut Oil (Packed),178.67,,,,
9840,08/06/2024,Madhya Pradesh,Groundnut Oil (Packed),192.25,,,,
9841,08/06/2024,Maharashtra,Groundnut Oil (Packed),182.16,,,,
9842,08/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9843,08/06/2024,Mizoram,Groundnut Oil (Packed),,,,,
9844,08/06/2024,Nagaland,Groundnut Oil (Packed),200.0,,,,
9845,08/06/2024,Odisha,Groundnut Oil (Packed),172.5,,,,
9846,08/06/2024,Punjab,Groundnut Oil (Packed),199.92,,,,
9847,08/06/2024,Rajasthan,Groundnut Oil (Packed),170.13,,,,
9848,08/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9849,08/06/2024,Tamil Nadu,Groundnut Oil (Packed),203.83,,,,
9850,08/06/2024,Telangana,Groundnut Oil (Packed),161.25,,,,
9851,08/06/2024,Tripura,Groundnut Oil (Packed),,,,,
9852,08/06/2024,Uttar Pradesh,Groundnut Oil (Packed),189.48,,,,
9853,08/06/2024,Uttarakhand,Groundnut Oil (Packed),150.0,,,,
9854,08/06/2024,West Bengal,Groundnut Oil (Packed),195.8,,,,
9855,09/06/2024,Andhra Pradesh,Groundnut Oil (Packed),162.0,,,,
9856,09/06/2024,Arunachal pradesh,Groundnut Oil (Packed),167.0,,,,
9857,09/06/2024,Assam,Groundnut Oil (Packed),233.0,,,,
9858,09/06/2024,Bihar,Groundnut Oil (Packed),175.33,,,,
9859,09/06/2024,Chandigarh,Groundnut Oil (Packed),190.0,,,,
9860,09/06/2024,Chhattisgarh,Groundnut Oil (Packed),189.33,,,,
9861,09/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9862,09/06/2024,DNH and DD,Groundnut Oil (Packed),192.0,,,,
9863,09/06/2024,Gujarat,Groundnut Oil (Packed),177.4,,,,
9864,09/06/2024,Haryana,Groundnut Oil (Packed),186.67,,,,
9865,09/06/2024,Himachal Pradesh,Groundnut Oil (Packed),221.33,,,,
9866,09/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9867,09/06/2024,Jharkhand,Groundnut Oil (Packed),189.75,,,,
9868,09/06/2024,Karnataka,Groundnut Oil (Packed),179.45,,,,
9869,09/06/2024,Madhya Pradesh,Groundnut Oil (Packed),190.86,,,,
9870,09/06/2024,Maharashtra,Groundnut Oil (Packed),182.21,,,,
9871,09/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9872,09/06/2024,Mizoram,Groundnut Oil (Packed),,,,,
9873,09/06/2024,Odisha,Groundnut Oil (Packed),172.5,,,,
9874,09/06/2024,Puducherry,Groundnut Oil (Packed),193.0,,,,
9875,09/06/2024,Punjab,Groundnut Oil (Packed),196.64,,,,
9876,09/06/2024,Rajasthan,Groundnut Oil (Packed),177.0,,,,
9877,09/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
9878,09/06/2024,Tamil Nadu,Groundnut Oil (Packed),203.61,,,,
9879,09/06/2024,Telangana,Groundnut Oil (Packed),151.5,,,,
9880,09/06/2024,Uttar Pradesh,Groundnut Oil (Packed),190.54,,,,
9881,09/06/2024,West Bengal,Groundnut Oil (Packed),195.88,,,,
9882,10/06/2024,Andaman and Nicobar,Groundnut Oil (Packed),232.5,,,,
9883,10/06/2024,Andhra Pradesh,Groundnut Oil (Packed),165.8,,,,
9884,10/06/2024,Arunachal pradesh,Groundnut Oil (Packed),143.5,,,,
9885,10/06/2024,Assam,Groundnut Oil (Packed),209.0,,,,
9886,10/06/2024,Bihar,Groundnut Oil (Packed),177.75,,,,
9887,10/06/2024,Chhattisgarh,Groundnut Oil (Packed),200.17,,,,
9888,10/06/2024,Delhi,Groundnut Oil (Packed),207.0,,,,
9889,10/06/2024,DNH and DD,Groundnut Oil (Packed),192.0,,,,
9890,10/06/2024,Goa,Groundnut Oil (Packed),220.5,,,,
9891,10/06/2024,Gujarat,Groundnut Oil (Packed),178.0,,,,
9892,10/06/2024,Haryana,Groundnut Oil (Packed),175.33,,,,
9893,10/06/2024,Himachal Pradesh,Groundnut Oil (Packed),219.5,,,,
9894,10/06/2024,Jammu and Kashmir,Groundnut Oil (Packed),,,,,
9895,10/06/2024,Jharkhand,Groundnut Oil (Packed),178.92,,,,
9896,10/06/2024,Karnataka,Groundnut Oil (Packed),180.47,,,,
9897,10/06/2024,Kerala,Groundnut Oil (Packed),221.4,,,,
9898,10/06/2024,Madhya Pradesh,Groundnut Oil (Packed),189.5,,,,
9899,10/06/2024,Maharashtra,Groundnut Oil (Packed),182.16,,,,
9900,10/06/2024,Manipur,Groundnut Oil (Packed),,,,,
9901,10/06/2024,Meghalaya,Groundnut Oil (Packed),,,,,
9902,10/06/2024,Mizoram,Groundnut Oil (Packed),159.5,,,,
9903,10/06/2024,Nagaland,Groundnut Oil (Packed),,,,,
9904,10/06/2024,Odisha,Groundnut Oil (Packed),161.25,,,,
9905,10/06/2024,Puducherry,Groundnut Oil (Packed),193.0,,,,
9906,10/06/2024,Punjab,Groundnut Oil (Packed),197.82,,,,
9907,10/06/2024,Rajasthan,Groundnut Oil (Packed),180.69,,,,
9908,10/06/2024,Sikkim,Groundnut Oil (Packed),,,,,
