Unnamed: 0,Date,State/UT,Commodity,Price,Temperature,Humidity,Precipitation,Wind Speed
10858,6/10/2024,Madhya Pradesh,Mustard Oil (Packed),135.29,33.4,35,0.58,19.8
10859,6/10/2024,Maharashtra,Mustard Oil (Packed),157.78,27.6,79,13.62,20.5
10860,6/10/2024,Manipur,Mustard Oil (Packed),150,32.9,63,0,31.3
10861,6/10/2024,Meghalaya,Mustard Oil (Packed),134.8,21.1,88,5.86,9
10862,6/10/2024,Mizoram,Mustard Oil (Packed),185.55,26.3,81,7.36,4.3
10863,6/10/2024,Nagaland,Mustard Oil (Packed),136.93,22.3,81,8.84,7.9
10864,6/10/2024,Odisha,Mustard Oil (Packed),140.27,,,,
10865,6/10/2024,Puducherry,Mustard Oil (Packed),146,30.3,65,1.86,24.5
10866,6/10/2024,Punjab,Mustard Oil (Packed),126.77,39.2,12,0,14.4
10867,6/10/2024,Rajasthan,Mustard Oil (Packed),149.54,32.1,37,0,23.8
10868,6/10/2024,Sikkim,Mustard Oil (Packed),166.6,18,82,4.88,9.7
10869,6/10/2024,Tamil Nadu,Mustard Oil (Packed),173.43,31.3,59,2.58,29.2
10870,6/10/2024,Telangana,Mustard Oil (Packed),165.6,,,,
10871,6/10/2024,Tripura,Mustard Oil (Packed),132.25,30.1,76,0.01,18.4
10872,6/10/2024,Uttar Pradesh,Mustard Oil (Packed),139.47,41.1,10,0,25.2
10873,6/10/2024,Uttarakhand,Mustard Oil (Packed),139.5,36.4,11,0,18
10874,6/10/2024,West Bengal,Mustard Oil (Packed),132.22,34.8,56,0,31.3
10875,6/11/2024,Andaman and Nicobar,Mustard Oil (Packed),172.33,,,,
10876,6/11/2024,Andhra Pradesh,Mustard Oil (Packed),170.67,30.7,73,0,36.4
10877,6/11/2024,Arunachal pradesh,Mustard Oil (Packed),163,,,,
10878,6/11/2024,Assam,Mustard Oil (Packed),150.12,28.8,81,10.2,12.2
10879,6/11/2024,Bihar,Mustard Oil (Packed),135.31,39.7,32,0,29.5
10880,6/11/2024,Chandigarh,Mustard Oil (Packed),148,37.8,9,0,23.8
10881,6/11/2024,Chhattisgarh,Mustard Oil (Packed),149.67,38.2,26,0,24.8
10882,6/11/2024,Delhi,Mustard Oil (Packed),148,14.1,61,0,12.6
10883,6/11/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
10884,6/11/2024,Goa,Mustard Oil (Packed),162.5,25.5,87,38.72,22.7
10885,6/11/2024,Gujarat,Mustard Oil (Packed),143.57,32.5,49,0,22.3
10886,6/11/2024,Haryana,Mustard Oil (Packed),137.75,39.9,11,0,22
10887,6/11/2024,Himachal Pradesh,Mustard Oil (Packed),161.45,26.3,16,0,25.9
10888,6/11/2024,Jammu and Kashmir,Mustard Oil (Packed),149.67,36.8,15,0,18
10889,6/11/2024,Jharkhand,Mustard Oil (Packed),138.21,37.7,21,0,27.7
10890,6/11/2024,Karnataka,Mustard Oil (Packed),163.13,23.9,72,0.2,29.2
10891,6/11/2024,Kerala,Mustard Oil (Packed),170.63,25.1,90,19.47,7.2
10892,6/11/2024,Madhya Pradesh,Mustard Oil (Packed),135.04,31.9,44,0.02,26.6
10893,6/11/2024,Maharashtra,Mustard Oil (Packed),158,28,77,13.26,21.6
10894,6/11/2024,Meghalaya,Mustard Oil (Packed),134.8,21.8,90,15.27,9.7
10895,6/11/2024,Mizoram,Mustard Oil (Packed),185.55,25.9,86,7.89,5
10896,6/11/2024,Nagaland,Mustard Oil (Packed),138.47,22.9,82,8.51,7.9
10897,6/11/2024,Odisha,Mustard Oil (Packed),141.1,,,,
10898,6/11/2024,Puducherry,Mustard Oil (Packed),146,30.8,62,1.59,28.4
10899,6/11/2024,Punjab,Mustard Oil (Packed),128.27,40.1,12,0,11.9
10900,6/11/2024,Rajasthan,Mustard Oil (Packed),146.44,34.3,32,0.11,24.5
10901,6/11/2024,Sikkim,Mustard Oil (Packed),161.5,17.9,89,10.28,7.6
10902,6/11/2024,Tamil Nadu,Mustard Oil (Packed),173.44,30.6,59,0.45,24.1
10903,6/11/2024,Telangana,Mustard Oil (Packed),165.6,,,,
10904,6/11/2024,Tripura,Mustard Oil (Packed),132.25,30.2,76,0.05,19.1
10905,6/11/2024,Uttar Pradesh,Mustard Oil (Packed),139.85,42,10,0,27.4
10906,6/11/2024,Uttarakhand,Mustard Oil (Packed),138,37,10,0,21.6
10907,6/11/2024,West Bengal,Mustard Oil (Packed),132.35,33.5,61,0,31.7
10908,6/12/2024,Andaman and Nicobar,Mustard Oil (Packed),172.33,,,,
10909,6/12/2024,Andhra Pradesh,Mustard Oil (Packed),169.4,30,74,10.56,30.6
10910,6/12/2024,Arunachal pradesh,Mustard Oil (Packed),139,,,,
10911,6/12/2024,Assam,Mustard Oil (Packed),149.39,27.3,85,12.4,9.4
10912,6/12/2024,Bihar,Mustard Oil (Packed),134.34,40.2,28,0,35.6
10913,6/12/2024,Chandigarh,Mustard Oil (Packed),148,38.6,9,0,24.5
10914,6/12/2024,Chhattisgarh,Mustard Oil (Packed),157.5,38.1,27,0,16.6
10915,6/12/2024,Delhi,Mustard Oil (Packed),148,15.3,73,0,15.8
10916,6/12/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
10917,6/12/2024,Goa,Mustard Oil (Packed),162.5,26,84,20.32,22.3
10918,6/12/2024,Gujarat,Mustard Oil (Packed),144.38,34.4,43,0,23.4
10919,6/12/2024,Haryana,Mustard Oil (Packed),138,40.5,10,0,26.3
10920,6/12/2024,Himachal Pradesh,Mustard Oil (Packed),161.75,27.6,15,0,23.4
10921,6/12/2024,Jammu and Kashmir,Mustard Oil (Packed),148,37.8,15,0,16.9
10922,6/12/2024,Jharkhand,Mustard Oil (Packed),139.06,36.8,28,0,30.2
10923,6/12/2024,Karnataka,Mustard Oil (Packed),162.72,22.6,78,0.51,28.8
10924,6/12/2024,Kerala,Mustard Oil (Packed),170.63,24.3,92,5.36,6.5
10925,6/12/2024,Madhya Pradesh,Mustard Oil (Packed),135.93,32.8,42,0.12,28.1
10926,6/12/2024,Maharashtra,Mustard Oil (Packed),158.11,28.6,77,12.8,22
10927,6/12/2024,Manipur,Mustard Oil (Packed),150,32.2,63,0,34.2
10928,6/12/2024,Meghalaya,Mustard Oil (Packed),136.7,21.5,91,6.1,10.1
10929,6/12/2024,Mizoram,Mustard Oil (Packed),185.55,24.5,95,17.05,5
10930,6/12/2024,Nagaland,Mustard Oil (Packed),139.19,22.3,86,10.36,6.8
10931,6/12/2024,Odisha,Mustard Oil (Packed),138.89,,,,
10932,6/12/2024,Puducherry,Mustard Oil (Packed),146,31.2,57,0.09,24.5
10933,6/12/2024,Punjab,Mustard Oil (Packed),127.43,41.5,10,0,16.6
10934,6/12/2024,Rajasthan,Mustard Oil (Packed),147.31,34.2,35,0.13,24.1
10935,6/12/2024,Sikkim,Mustard Oil (Packed),166.6,17.9,88,10.5,8.3
10936,6/12/2024,Tamil Nadu,Mustard Oil (Packed),174.8,31.8,53,0.11,29.5
10937,6/12/2024,Telangana,Mustard Oil (Packed),165.6,,,,
10938,6/12/2024,Tripura,Mustard Oil (Packed),132.25,29.3,79,2.99,22.3
10939,6/12/2024,Uttar Pradesh,Mustard Oil (Packed),139.89,42.4,13,0,25.6
10940,6/12/2024,Uttarakhand,Mustard Oil (Packed),139,36.3,10,0,23.8
10941,6/12/2024,West Bengal,Mustard Oil (Packed),132.48,33.2,59,0.04,34.6
10942,6/13/2024,Andaman and Nicobar,Mustard Oil (Packed),172.33,,,,
10943,6/13/2024,Andhra Pradesh,Mustard Oil (Packed),169.4,30.8,67,0.51,25.2
10944,6/13/2024,Arunachal pradesh,Mustard Oil (Packed),176.5,,,,
10945,6/13/2024,Assam,Mustard Oil (Packed),149.42,26.1,88,16.36,17.3
10946,6/13/2024,Bihar,Mustard Oil (Packed),135.09,40.1,29,0,38.5
10947,6/13/2024,Chandigarh,Mustard Oil (Packed),148,39.1,11,0,21.2
10948,6/13/2024,Chhattisgarh,Mustard Oil (Packed),150,37,33,0,25.9
10949,6/13/2024,Delhi,Mustard Oil (Packed),148,19,77,7.76,30.2
10950,6/13/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
10951,6/13/2024,Goa,Mustard Oil (Packed),162.5,26.1,84,16.09,13
10952,6/13/2024,Gujarat,Mustard Oil (Packed),144,34.5,44,0,29.2
10953,6/13/2024,Haryana,Mustard Oil (Packed),137.75,41.3,13,0,31.7
10954,6/13/2024,Himachal Pradesh,Mustard Oil (Packed),162.17,27.6,15,0,22.3
10955,6/13/2024,Jammu and Kashmir,Mustard Oil (Packed),146.75,38.5,16,0.21,18.7
10956,6/13/2024,Jharkhand,Mustard Oil (Packed),140.06,34.5,39,0,31.7
10957,6/13/2024,Karnataka,Mustard Oil (Packed),163.19,22.4,78,0.76,25.6
10958,6/13/2024,Kerala,Mustard Oil (Packed),170.63,25.4,85,3.84,10.8
10959,6/13/2024,Madhya Pradesh,Mustard Oil (Packed),134.3,32.5,44,0.77,32
10960,6/13/2024,Maharashtra,Mustard Oil (Packed),158.17,29.5,72,4.03,23.4
10961,6/13/2024,Manipur,Mustard Oil (Packed),150,31.4,64,0,34.2
10962,6/13/2024,Meghalaya,Mustard Oil (Packed),136.5,20.8,94,11.61,10.1
10963,6/13/2024,Mizoram,Mustard Oil (Packed),185.55,24.8,90,4.83,4.3
10964,6/13/2024,Nagaland,Mustard Oil (Packed),136.93,21,94,13.14,5.4
10965,6/13/2024,Odisha,Mustard Oil (Packed),139.9,,,,
10966,6/13/2024,Puducherry,Mustard Oil (Packed),146,30.6,55,0,23
10967,6/13/2024,Punjab,Mustard Oil (Packed),129.15,41.3,14,0.02,27.4
10968,6/13/2024,Rajasthan,Mustard Oil (Packed),149.19,34.6,27,0,27.4
10969,6/13/2024,Sikkim,Mustard Oil (Packed),166.6,17.5,90,12.34,8.3
10970,6/13/2024,Tamil Nadu,Mustard Oil (Packed),172.06,30.9,55,0.02,35.3
10971,6/13/2024,Telangana,Mustard Oil (Packed),165.6,,,,
10972,6/13/2024,Tripura,Mustard Oil (Packed),132.25,28.8,81,1.95,18
10973,6/13/2024,Uttar Pradesh,Mustard Oil (Packed),139.95,41.9,11,0,29.5
10974,6/13/2024,Uttarakhand,Mustard Oil (Packed),136.33,36.2,10,0,20.2
10975,6/13/2024,West Bengal,Mustard Oil (Packed),132.43,33.1,58,0.01,29.9
10976,6/14/2024,Andaman and Nicobar,Mustard Oil (Packed),171.67,,,,
10977,6/14/2024,Andhra Pradesh,Mustard Oil (Packed),167,31.5,65,0.17,20.9
10978,6/14/2024,Arunachal pradesh,Mustard Oil (Packed),157,,,,
10979,6/14/2024,Assam,Mustard Oil (Packed),149.48,26.2,89,17.06,6.5
10980,6/14/2024,Bihar,Mustard Oil (Packed),134.06,38.7,39,0,31.7
10981,6/14/2024,Chandigarh,Mustard Oil (Packed),148,38,16,0,42.5
10982,6/14/2024,Chhattisgarh,Mustard Oil (Packed),152,36.8,31,0,26.3
10983,6/14/2024,Delhi,Mustard Oil (Packed),148,18.1,76,0.26,20.9
10984,6/14/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
10985,6/14/2024,Goa,Mustard Oil (Packed),162.5,27.5,79,7.64,11.5
10986,6/14/2024,Gujarat,Mustard Oil (Packed),144.13,34.5,45,0.03,33.1
10987,6/14/2024,Haryana,Mustard Oil (Packed),137.75,40.3,17,0,30.6
10988,6/14/2024,Himachal Pradesh,Mustard Oil (Packed),162.25,26.8,22,0,25.9
10989,6/14/2024,Jammu and Kashmir,Mustard Oil (Packed),148.25,37.4,19,0.03,21.2
10990,6/14/2024,Jharkhand,Mustard Oil (Packed),139.16,37.2,24,0,34.6
10991,6/14/2024,Karnataka,Mustard Oil (Packed),163.22,23.6,73,0,24.1
10992,6/14/2024,Kerala,Mustard Oil (Packed),163.14,26.8,82,5.09,12.6
10993,6/14/2024,Madhya Pradesh,Mustard Oil (Packed),134.6,31.3,48,1.92,29.9
10994,6/14/2024,Maharashtra,Mustard Oil (Packed),158.17,29.3,72,5.38,21.2
10995,6/14/2024,Manipur,Mustard Oil (Packed),150,31.7,68,0.05,31.3
10996,6/14/2024,Meghalaya,Mustard Oil (Packed),136.6,20.6,94,4.15,10.8
10997,6/14/2024,Mizoram,Mustard Oil (Packed),185.55,25.5,86,3.59,5.4
10998,6/14/2024,Nagaland,Mustard Oil (Packed),138.88,21.6,92,12.76,6.1
10999,6/14/2024,Odisha,Mustard Oil (Packed),139.33,,,,
11000,6/14/2024,Puducherry,Mustard Oil (Packed),146,31.9,51,0.05,25.2
11001,6/14/2024,Punjab,Mustard Oil (Packed),130.21,40.5,18,0.75,25.9
11002,6/14/2024,Rajasthan,Mustard Oil (Packed),147.26,34.9,31,0,24.1
11003,6/14/2024,Sikkim,Mustard Oil (Packed),161.5,17.7,88,7.67,9
11004,6/14/2024,Tamil Nadu,Mustard Oil (Packed),173.38,30.9,59,0,20.9
11005,6/14/2024,Telangana,Mustard Oil (Packed),165.6,,,,
11006,6/14/2024,Tripura,Mustard Oil (Packed),132.25,29.3,78,0.33,18.7
11007,6/14/2024,Uttar Pradesh,Mustard Oil (Packed),140.15,41.7,18,0,29.2
11008,6/14/2024,Uttarakhand,Mustard Oil (Packed),138.33,35.4,17,0,22.3
11009,6/14/2024,West Bengal,Mustard Oil (Packed),132.43,34.2,59,0,30.6
11010,6/15/2024,Andaman and Nicobar,Mustard Oil (Packed),171.67,,,,
11011,6/15/2024,Andhra Pradesh,Mustard Oil (Packed),169.4,31.6,58,0.3,21.2
11012,6/15/2024,Arunachal pradesh,Mustard Oil (Packed),163,,,,
11013,6/15/2024,Assam,Mustard Oil (Packed),149.04,26.6,90,20.12,5
11014,6/15/2024,Bihar,Mustard Oil (Packed),135.06,38.8,40,0,37.4
11015,6/15/2024,Chandigarh,Mustard Oil (Packed),148,38.4,16,0,24.1
11016,6/15/2024,Chhattisgarh,Mustard Oil (Packed),141.8,35.3,39,0.56,17.3
11017,6/15/2024,Delhi,Mustard Oil (Packed),148,16,71,0.05,15.5
11018,6/15/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
11019,6/15/2024,Gujarat,Mustard Oil (Packed),143.57,34.4,46,1.74,31.3
11020,6/15/2024,Haryana,Mustard Oil (Packed),141.33,40.4,19,0,31.3
11021,6/15/2024,Himachal Pradesh,Mustard Oil (Packed),162.25,27.4,21,0,23
11022,6/15/2024,Jammu and Kashmir,Mustard Oil (Packed),147.83,38.4,17,0,20.5
11023,6/15/2024,Jharkhand,Mustard Oil (Packed),139.37,36,31,0,36
11024,6/15/2024,Karnataka,Mustard Oil (Packed),162.87,24.4,71,0,25.2
11025,6/15/2024,Kerala,Mustard Oil (Packed),163.14,26.9,80,5.01,11.9
11026,6/15/2024,Madhya Pradesh,Mustard Oil (Packed),134.46,31.1,51,2.29,26.3
11027,6/15/2024,Maharashtra,Mustard Oil (Packed),158.11,29.5,74,6.21,22.7
11028,6/15/2024,Meghalaya,Mustard Oil (Packed),126.57,20.8,95,5.03,11.2
11029,6/15/2024,Mizoram,Mustard Oil (Packed),185,25.6,81,0.76,5.8
11030,6/15/2024,Nagaland,Mustard Oil (Packed),138.88,21.6,90,11.25,5.4
11031,6/15/2024,Odisha,Mustard Oil (Packed),141.11,,,,
11032,6/15/2024,Puducherry,Mustard Oil (Packed),146,32.1,53,0,29.5
11033,6/15/2024,Punjab,Mustard Oil (Packed),130,40,19,0.3,31.3
11034,6/15/2024,Rajasthan,Mustard Oil (Packed),148.4,34.5,36,0.06,21.2
11035,6/15/2024,Sikkim,Mustard Oil (Packed),161.5,17.6,90,7.04,8.3
11036,6/15/2024,Tamil Nadu,Mustard Oil (Packed),175.78,31.5,57,0.09,25.2
11037,6/15/2024,Telangana,Mustard Oil (Packed),165.5,,,,
11038,6/15/2024,Tripura,Mustard Oil (Packed),132.25,28.4,81,6.11,22.7
11039,6/15/2024,Uttar Pradesh,Mustard Oil (Packed),140.19,42.4,17,0,30.6
11040,6/15/2024,Uttarakhand,Mustard Oil (Packed),138.75,36,19,0,23.4
11041,6/15/2024,West Bengal,Mustard Oil (Packed),130.19,34.1,60,0,33.1
11042,6/16/2024,Andhra Pradesh,Mustard Oil (Packed),168.5,32.1,64,0,18
11043,6/16/2024,Arunachal pradesh,Mustard Oil (Packed),163,,,,
11044,6/16/2024,Assam,Mustard Oil (Packed),149.8,26.6,89,18.77,7.9
11045,6/16/2024,Bihar,Mustard Oil (Packed),135.19,38.8,41,0,36.4
11046,6/16/2024,Chandigarh,Mustard Oil (Packed),148,39.1,16,0,25.9
11047,6/16/2024,Chhattisgarh,Mustard Oil (Packed),141.8,35.4,39,1.56,23
11048,6/16/2024,Delhi,Mustard Oil (Packed),148,17.3,65,0,16.6
11049,6/16/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
11050,6/16/2024,Gujarat,Mustard Oil (Packed),145,35.1,43,0,31.7
11051,6/16/2024,Haryana,Mustard Oil (Packed),144,41.8,15,0,29.5
11052,6/16/2024,Himachal Pradesh,Mustard Oil (Packed),162.25,28.1,22,0,24.8
11053,6/16/2024,Jammu and Kashmir,Mustard Oil (Packed),145,38.6,17,0,18.4
11054,6/16/2024,Jharkhand,Mustard Oil (Packed),140.17,36.9,29,0,36
11055,6/16/2024,Karnataka,Mustard Oil (Packed),163.47,25.1,68,0.08,25.9
11056,6/16/2024,Madhya Pradesh,Mustard Oil (Packed),134.92,31.9,49,2.33,24.8
11057,6/16/2024,Maharashtra,Mustard Oil (Packed),158.06,29.8,73,1.32,21.2
11058,6/16/2024,Meghalaya,Mustard Oil (Packed),144.33,21.2,94,5.82,10.4
11059,6/16/2024,Mizoram,Mustard Oil (Packed),185,23.8,96,11.75,5
11060,6/16/2024,Odisha,Mustard Oil (Packed),139.89,,,,
11061,6/16/2024,Puducherry,Mustard Oil (Packed),146,31.1,62,1.47,31.3
11062,6/16/2024,Punjab,Mustard Oil (Packed),129.75,41.5,17,0,18
11063,6/16/2024,Rajasthan,Mustard Oil (Packed),144,34.5,38,0.26,24.1
11064,6/16/2024,Sikkim,Mustard Oil (Packed),166.5,18.4,90,11.84,8.3
11065,6/16/2024,Tamil Nadu,Mustard Oil (Packed),177.28,31,65,0.8,31.3
11066,6/16/2024,Telangana,Mustard Oil (Packed),155,,,,
11067,6/16/2024,Uttar Pradesh,Mustard Oil (Packed),139.67,43.2,16,0,26.6
11068,6/16/2024,Uttarakhand,Mustard Oil (Packed),127,36.8,16,0,24.8
11069,6/16/2024,West Bengal,Mustard Oil (Packed),131.38,33.8,61,0,33.8
11070,6/17/2024,Andaman and Nicobar,Mustard Oil (Packed),173,,,,
11071,6/17/2024,Andhra Pradesh,Mustard Oil (Packed),169.4,30.5,71,1.74,32.8
11072,6/17/2024,Arunachal pradesh,Mustard Oil (Packed),176.5,,,,
11073,6/17/2024,Assam,Mustard Oil (Packed),147.95,26.1,92,12.3,8.3
11074,6/17/2024,Bihar,Mustard Oil (Packed),134.06,39.5,36,0,38.9
11075,6/17/2024,Chandigarh,Mustard Oil (Packed),148,40.3,14,0,28.1
11076,6/17/2024,Chhattisgarh,Mustard Oil (Packed),141.75,33.9,47,0.28,23
11077,6/17/2024,Delhi,Mustard Oil (Packed),148,22.4,78,2.99,23
11078,6/17/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
11079,6/17/2024,Gujarat,Mustard Oil (Packed),144.75,35.4,44,0,30.2
11080,6/17/2024,Haryana,Mustard Oil (Packed),137.75,43.5,16,0,34.9
11081,6/17/2024,Himachal Pradesh,Mustard Oil (Packed),162.25,29.5,19,0,26.3
11082,6/17/2024,Jammu and Kashmir,Mustard Oil (Packed),145,39.6,17,0.01,30.2
11083,6/17/2024,Jharkhand,Mustard Oil (Packed),138.31,33.7,40,0.02,38.5
11084,6/17/2024,Karnataka,Mustard Oil (Packed),163.9,25.1,70,0.4,25.2
11085,6/17/2024,Madhya Pradesh,Mustard Oil (Packed),135.78,32.1,50,4.32,24.1
11086,6/17/2024,Maharashtra,Mustard Oil (Packed),158.17,29.9,72,2.92,22
11087,6/17/2024,Meghalaya,Mustard Oil (Packed),133,21.3,94,6.42,12.2
11088,6/17/2024,Mizoram,Mustard Oil (Packed),187.13,24.9,92,10.37,6.1
11089,6/17/2024,Nagaland,Mustard Oil (Packed),138.88,20.6,91,14,6.1
11090,6/17/2024,Odisha,Mustard Oil (Packed),140.2,,,,
11091,6/17/2024,Puducherry,Mustard Oil (Packed),146,30.5,66,0.91,29.5
11092,6/17/2024,Punjab,Mustard Oil (Packed),129.36,43,17,0,25.9
11093,6/17/2024,Rajasthan,Mustard Oil (Packed),138,36.1,35,0.89,22.3
11094,6/17/2024,Sikkim,Mustard Oil (Packed),164,18.3,89,11.42,7.9
11095,6/17/2024,Tamil Nadu,Mustard Oil (Packed),176.39,30.6,67,5.34,23.8
11096,6/17/2024,Telangana,Mustard Oil (Packed),155,,,,
11097,6/17/2024,Tripura,Mustard Oil (Packed),132.25,29.1,82,0.88,27.7
11098,6/17/2024,Uttar Pradesh,Mustard Oil (Packed),140.13,43.8,16,0,26.3
11099,6/17/2024,Uttarakhand,Mustard Oil (Packed),134,36.9,15,0,23.4
11100,6/17/2024,West Bengal,Mustard Oil (Packed),131.47,32.6,65,0.03,33.5
11101,6/18/2024,Andaman and Nicobar,Mustard Oil (Packed),171.67,,,,
11102,6/18/2024,Andhra Pradesh,Mustard Oil (Packed),167.2,30.9,71,0.03,28.4
11103,6/18/2024,Arunachal pradesh,Mustard Oil (Packed),140.5,,,,
11104,6/18/2024,Assam,Mustard Oil (Packed),149.15,25.9,94,8.39,7.9
11105,6/18/2024,Bihar,Mustard Oil (Packed),135.23,40,32,0,32.8
11106,6/18/2024,Chandigarh,Mustard Oil (Packed),148,38.2,22,3.06,28.4
11107,6/18/2024,Chhattisgarh,Mustard Oil (Packed),152.86,34.3,46,0.17,27
11108,6/18/2024,Delhi,Mustard Oil (Packed),148,24.9,78,4.61,18
11109,6/18/2024,DNH and DD,Mustard Oil (Packed),150.33,,,,
11110,6/18/2024,Goa,Mustard Oil (Packed),162.5,28.1,78,12.06,15.5
11111,6/18/2024,Gujarat,Mustard Oil (Packed),148,35.1,43,0,28.8
11112,6/18/2024,Haryana,Mustard Oil (Packed),137,42,20,0,31.7
11113,6/18/2024,Himachal Pradesh,Mustard Oil (Packed),162.17,27.7,34,2.01,23.8
11114,6/18/2024,Jammu and Kashmir,Mustard Oil (Packed),145,39,19,0.09,31.3
11115,6/18/2024,Jharkhand,Mustard Oil (Packed),139.79,32.7,43,1.1,35.3
11116,6/18/2024,Karnataka,Mustard Oil (Packed),162.93,25.3,71,1.38,23.8
11117,6/18/2024,Kerala,Mustard Oil (Packed),163.14,26.5,84,7.22,11.9
11118,6/18/2024,Madhya Pradesh,Mustard Oil (Packed),135.72,31.5,52,0.88,27.7
11119,6/18/2024,Maharashtra,Mustard Oil (Packed),158.17,29.6,72,7.98,22.3
11120,6/18/2024,Meghalaya,Mustard Oil (Packed),136.6,20.5,97,22.15,13.3
11121,6/18/2024,Mizoram,Mustard Oil (Packed),185.55,25.2,88,2.79,9.7
11122,6/18/2024,Nagaland,Mustard Oil (Packed),138.88,19.7,96,6.1,5
11123,6/18/2024,Odisha,Mustard Oil (Packed),142.57,,,,
11124,6/18/2024,Puducherry,Mustard Oil (Packed),146,30.6,67,0.49,34.9
11125,6/18/2024,Punjab,Mustard Oil (Packed),129.33,42.2,19,0.02,23.8
11126,6/18/2024,Rajasthan,Mustard Oil (Packed),144.63,35.6,39,0.06,24.8
11127,6/18/2024,Sikkim,Mustard Oil (Packed),164,18.2,92,9.75,8.3
11128,6/18/2024,Tamil Nadu,Mustard Oil (Packed),174.13,31.1,68,4.07,28.4
11129,6/18/2024,Telangana,Mustard Oil (Packed),166.5,,,,
11130,6/18/2024,Tripura,Mustard Oil (Packed),132.25,28.4,87,10.48,28.8
11131,6/18/2024,Uttar Pradesh,Mustard Oil (Packed),140.08,43.5,20,0,37.8
11132,6/18/2024,Uttarakhand,Mustard Oil (Packed),138.33,37.1,19,0,29.5
11133,6/18/2024,West Bengal,Mustard Oil (Packed),133.45,32.7,64,1.55,31
11134,6/19/2024,Andaman and Nicobar,Mustard Oil (Packed),172.33,,,,
11135,6/19/2024,Andhra Pradesh,Mustard Oil (Packed),164.2,31,70,1.81,31
11136,6/19/2024,Arunachal pradesh,Mustard Oil (Packed),176.5,,,,
11137,6/19/2024,Assam,Mustard Oil (Packed),149.67,25.5,96,11.24,7.9
11138,6/19/2024,Bihar,Mustard Oil (Packed),136.16,38.5,39,0.4,31.3
11139,6/19/2024,Chandigarh,Mustard Oil (Packed),148,35.5,30,5.34,48.6
11140,6/19/2024,Chhattisgarh,Mustard Oil (Packed),152.71,32.9,52,2.25,15.5
11141,6/19/2024,Delhi,Mustard Oil (Packed),148,25.4,80,3.16,16.2
11142,6/19/2024,DNH and DD,Mustard Oil (Packed),153.5,,,,
11143,6/19/2024,Goa,Mustard Oil (Packed),162.5,28,76,7.45,14
11144,6/19/2024,Gujarat,Mustard Oil (Packed),144.13,34.9,45,0,35.6
11145,6/19/2024,Haryana,Mustard Oil (Packed),141.67,39.2,27,0.93,31
11146,6/19/2024,Himachal Pradesh,Mustard Oil (Packed),162.18,26.5,40,7.43,23.8
11147,6/19/2024,Jammu and Kashmir,Mustard Oil (Packed),144.75,35.4,28,1.28,36.7
11148,6/19/2024,Jharkhand,Mustard Oil (Packed),140.05,31.9,47,1,24.8
11149,6/19/2024,Karnataka,Mustard Oil (Packed),163.03,25.3,70,0.55,24.5
11150,6/19/2024,Kerala,Mustard Oil (Packed),163.29,25.9,87,15.56,10.1
11151,6/19/2024,Madhya Pradesh,Mustard Oil (Packed),136.09,31.2,51,0.28,28.8
11152,6/19/2024,Maharashtra,Mustard Oil (Packed),158.39,29.3,73,9.97,27
11153,6/19/2024,Manipur,Mustard Oil (Packed),150,30.7,75,0.31,33.8
11154,6/19/2024,Meghalaya,Mustard Oil (Packed),135.9,20,99,35.31,10.1
11155,6/19/2024,Mizoram,Mustard Oil (Packed),185.55,24.7,90,4.87,9.7
11156,6/19/2024,Nagaland,Mustard Oil (Packed),137.47,19,96,5.87,5.8
11157,6/19/2024,Odisha,Mustard Oil (Packed),142.76,,,,
11158,6/19/2024,Puducherry,Mustard Oil (Packed),146,28.8,74,4.38,30.6
11159,6/19/2024,Punjab,Mustard Oil (Packed),129.2,39.9,26,1.42,32
11160,6/19/2024,Rajasthan,Mustard Oil (Packed),144.75,35.1,38,0.07,29.5
11161,6/19/2024,Sikkim,Mustard Oil (Packed),167.8,17.5,93,18.65,6.8
11162,6/19/2024,Tamil Nadu,Mustard Oil (Packed),172.15,29,74,4.63,34.6
11163,6/19/2024,Telangana,Mustard Oil (Packed),166.11,,,,
11164,6/19/2024,Tripura,Mustard Oil (Packed),132.25,28.1,87,12.9,26.6
11165,6/19/2024,Uttar Pradesh,Mustard Oil (Packed),140.14,40.9,27,0,42.1
11166,6/19/2024,Uttarakhand,Mustard Oil (Packed),138.75,34.4,27,0.94,25.2
11167,6/19/2024,West Bengal,Mustard Oil (Packed),132.64,33.9,62,0.36,30.2
11168,6/20/2024,Andaman and Nicobar,Mustard Oil (Packed),172.33,,,,
11169,6/20/2024,Andhra Pradesh,Mustard Oil (Packed),164.2,31.3,64,0.31,28.1
11170,6/20/2024,Arunachal pradesh,Mustard Oil (Packed),176.5,,,,
11171,6/20/2024,Assam,Mustard Oil (Packed),149.67,26.5,90,13.39,9.4
11172,6/20/2024,Bihar,Mustard Oil (Packed),136.16,36,45,4.88,31
11173,6/20/2024,Chandigarh,Mustard Oil (Packed),148,35.7,27,0.67,19.4
